,0
4299,-46.62487809
4300,-46.59898326
4301,-46.64498003
4302,-46.89355581
4303,-46.79893482
4304,-45.96350265
4305,-46.59345145
4306,-46.62310645
4307,-46.62310645
4308,-46.46152551
4309,-46.30554095
4310,-46.32032691
4311,-46.80052078
4312,-46.80052078
4313,-46.82804937
4314,-46.80842692
4315,-46.57657524
4316,-46.87496453
4317,-46.15323431
4318,-46.70606105
4319,-46.6930829
4320,-46.12495054
4321,-46.80715336
4322,-46.52164554
4323,-46.75508273
4324,-46.75508273
4325,-46.64716488
4326,-46.64716488
4327,-46.79674959
4328,-46.79674959
4329,-46.32458935
4330,-46.78989076
4331,-46.78989076
4332,-46.34995284
4333,-46.34995284
4334,-46.94846045
4335,-46.94846045
4336,-46.80715336
4337,-46.41540145
4338,-46.49653231
4339,-46.59016352
4340,-46.78929989
4341,-46.78929989
4342,-46.84463486
4343,-46.59807655
4344,-46.59807655
4345,-46.59807655
4346,-46.50040963
4347,-46.42084925
4348,-46.42084925
4349,-46.42084925
4350,-46.90380304
4351,-46.90380304
4352,-46.49371877
4353,-46.60975417
4354,-46.63327747
4355,-46.63327747
4356,-46.61158632
4357,-46.68963016
4358,-46.78937615
4359,-46.49102376
4360,-46.31093415
4361,-46.92505713
4362,-46.79809214
4363,-46.4499283
4364,-46.62199589
4365,-46.72561127
4366,-46.93564217
4367,-46.89355581
4368,-46.79893482
4369,-46.46126631
4370,-46.78186771
4371,-46.65788643
4372,-46.636809
4373,-46.59960977
4374,-46.59960977
4375,-46.50128461
4376,-46.54884341
4377,-46.80046837
4378,-46.6513459
4379,-46.59016352
4380,-46.81190236
4381,-46.78186771
4382,-46.78459113
4383,-46.92656552
4384,-46.92656552
4385,-46.53968844
4386,-46.41746592
4387,-46.50847045
4388,-46.4101369
4389,-46.49102376
4390,-46.65399409
4391,-46.69591258
4392,-46.74105715
4393,-46.76944679
4394,-46.74259444
4395,-46.52621812
4396,-46.33053229
4397,-46.3359182
4398,-46.3359182
4399,-46.50847045
4400,-46.3035553
4401,-46.78580504
4402,-46.78937615
4403,-46.59040054
4404,-46.55754216
4405,-46.32458935
4406,-46.78989076
4407,-46.76616663
4408,-46.33541777
4409,-46.63525779
4410,-46.83972413
4411,-46.79217598
4412,-46.79217598
4413,-46.79746202
4414,-46.78542704
4415,-46.78542704
4416,-46.49360401
4417,-46.70115694
4418,-46.7531011
4419,-46.87648553
4420,-46.87648553
4421,-46.59345145
4422,-46.64521707
4423,-46.40646525
4424,-46.58201665
4425,-46.58201665
4426,-46.58201665
4427,-46.59960977
4428,-46.62487809
4429,-46.6506133
4430,-46.41746592
4431,-46.48152315
4432,-46.85457581
4433,-46.6148617
4434,-46.31017384
4435,-46.72485152
4436,-46.89218739
4437,-46.89218739
4438,-46.43686148
4439,-46.54884341
4440,-46.54884341
4441,-46.76702487
4442,-46.76702487
4443,-46.46176133
4444,-46.92505713
4445,-46.90189497
4446,-46.75104206
4447,-46.80979695
4448,-46.80979695
4449,-46.84589314
4450,-46.78747565
4451,-46.66733508
4452,-46.81190236
4453,-46.78186771
4454,-46.78186771
4455,-46.70165643
4456,-46.68446891
4457,-46.78542704
4458,-46.58201665
4459,-46.60335719
4460,-46.6635967
4461,-46.636809
4462,-46.63775785
4463,-46.54884341
4464,-46.59476347
4465,-46.59476347
4466,-46.66942035
4467,-46.69720366
4468,-46.77975021
4469,-46.61010687
4470,-46.79848743
4471,-46.50615639
4472,-46.3071168
4473,-46.1946855
4474,-46.92221121
4475,-46.30655574
4476,-46.31017384
4477,-46.52308508
4478,-46.78365197
4479,-46.65899354
4480,-46.68446891
4481,-46.61828026
4482,-46.78206199
4483,-46.77269197
4484,-46.5334089
4485,-46.54377388
4486,-46.54377388
4487,-46.308956
4488,-46.40577847
4489,-46.28079106
4490,-46.63605346
4491,-46.67109467
4492,-46.49738752
4493,-46.51990777
4494,-46.51990777
4495,-46.54093074
4496,-46.2531086
4497,-46.5461023
4498,-46.2317237
4499,-46.36807847
4500,-46.48113368
4501,-46.36807847
4502,-46.85594728
4503,-46.49738752
4504,-46.35286891
4505,-46.35286891
4506,-46.79746202
4507,-46.45312602
4508,-46.76702487
4509,-46.63784448
4510,-46.46658736
4511,-46.67814267
4512,-46.6534855
4513,-46.56239948
4514,-46.75888731
4515,-46.67814267
4516,-46.33864594
4517,-46.78186771
4518,-46.78186771
4519,-46.74978058
4520,-46.40646525
4521,-46.58735122
4522,-46.75104206
4523,-46.80979695
4524,-46.80842692
4525,-46.80842692
4526,-46.76944679
4527,-46.52494957
4528,-46.52494957
4529,-46.56155431
4530,-46.64109788
4531,-46.80979695
4532,-46.78747565
4533,-46.31211617
4534,-46.35835921
4535,-47.03763624
4536,-46.88940191
4537,-46.50047357
4538,-46.55561944
4539,-46.49738752
4540,-46.49738752
4541,-46.35286891
4542,-46.80758868
4543,-46.80458461
4544,-46.76077637
4545,-46.63879558
4546,-46.54093074
4547,-46.2531086
4548,-46.5461023
4549,-46.36807847
4550,-46.77613574
4551,-46.80758868
4552,-46.59304979
4553,-46.45312602
4554,-46.71104089
4555,-46.68071036
4556,-46.41101798
4557,-46.58597749
4558,-46.58342884
4559,-46.56155431
4560,-46.59898326
4561,-46.4499283
4562,-46.78716926
4563,-46.82130865
4564,-46.64069603
4565,-46.68906188
4566,-46.70606105
4567,-46.64109788
4568,-46.66701204
4569,-46.5067936
4570,-46.52360996
4571,-46.52360996
4572,-46.56290573
4573,-46.52164554
4574,-46.34995284
4575,-46.64716488
4576,-46.6513459
4577,-46.89413966
4578,-46.89413966
4579,-46.28369814
4580,-46.75104206
4581,-46.75104206
4582,-46.18289389
4583,-46.80979695
4584,-46.84589314
4585,-46.72866977
4586,-46.75441319
4587,-46.75441319
4588,-46.66733508
4589,-46.58599716
4590,-46.74870063
4591,-46.65519254
4592,-46.78459113
4593,-46.44390371
4594,-46.46565243
4595,-46.94846045
4596,-46.9392773
4597,-46.80458461
4598,-46.59807655
4599,-46.67004318
4600,-46.59974496
4601,-46.46720625
4602,-46.43298413
4603,-46.64104879
4604,-46.64104879
4605,-46.40302912
4606,-46.60975417
4607,-46.4101369
4608,-46.4101369
4609,-46.78186771
4610,-46.54846086
4611,-46.74870063
4612,-46.4055
4613,-46.62199589
4614,-46.79443375
4615,-46.59040054
4616,-46.02273563
4617,-46.31093415
4618,-46.73980252
4619,-46.73980252
4620,-46.78186771
4621,-46.7613444
4622,-46.69059136
4623,-46.70007959
4624,-46.6774312
4625,-46.46953206
4626,-46.27190156
4627,-46.27190156
4628,-46.51214505
4629,-46.51214505
4630,-46.53496218
4631,-46.53496218
4632,-46.53496218
4633,-46.4055
4634,-46.67143663
4635,-46.9402579
4636,-46.2317237
4637,-46.2317237
4638,-46.85315024
4639,-46.92701799
4640,-46.59410206
4641,-46.59410206
4642,-46.78186771
4643,-46.78186771
4644,-46.894118
4645,-46.6402803
4646,-46.78542704
4647,-46.49360401
4648,-46.7531011
4649,-46.78880203
4650,-46.78880203
4651,-46.58201665
4652,-46.52309454
4653,-46.63107948
4654,-46.78641059
4655,-46.6635967
4656,-46.63775785
4657,-46.59960977
4658,-46.43446797
4659,-46.46661814
4660,-46.46661814
4661,-46.5390255
4662,-46.6148617
4663,-46.72485152
4664,-46.12480099
4665,-46.54884341
4666,-46.54884341
4667,-46.80046837
4668,-46.76702487
4669,-46.78716926
4670,-46.82130865
4671,-46.74571194
4672,-46.65154117
4673,-46.60157401
4674,-46.54811161
4675,-46.74352332
4676,-46.79206629
4677,-46.78186771
4678,-46.53798524
4679,-46.5044326
4680,-46.5067936
4681,-46.50330288
4682,-46.50330288
4683,-46.50330288
4684,-46.78459113
4685,-46.53496218
4686,-46.53496218
4687,-46.46356124
4688,-46.40676211
4689,-46.83201253
4690,-46.80771587
4691,-46.64152434
4692,-46.64152434
4693,-46.7153662
4694,-46.69591258
4695,-46.80715336
4696,-46.62429338
4697,-46.53545362
4698,-46.53545362
4699,-46.53545362
4700,-46.74173843
4701,-46.63879558
4702,-46.72679855
4703,-46.34774904
4704,-46.84518143
4705,-46.40916268
4706,-46.56290573
4707,-46.91260582
4708,-46.61158632
4709,-46.61158632
4710,-46.61158632
4711,-46.68963016
4712,-46.894118
4713,-46.89413966
4714,-46.28369814
4715,-46.51175392
4716,-46.78406662
4717,-46.15983219
4718,-46.9295801
4719,-46.9295801
4720,-46.81660856
4721,-46.2912279
4722,-46.46661814
4723,-46.78989076
4724,-46.78989076
4725,-46.35339293
4726,-46.77046112
4727,-46.78186771
4728,-46.58599716
4729,-46.58599716
4730,-46.46917618
4731,-46.71865645
4732,-46.71865645
4733,-46.80979695
4734,-46.80979695
4735,-46.78747565
4736,-46.54811161
4737,-46.78580504
4738,-46.78937615
4739,-46.78186771
4740,-46.67143663
4741,-46.62345364
4742,-46.38218228
4743,-46.53341333
4744,-46.59040054
4745,-46.55754216
4746,-46.55754216
4747,-46.61723848
4748,-46.31093415
4749,-46.46202146
4750,-46.58629509
4751,-46.78641059
4752,-46.85315024
4753,-46.77613574
4754,-46.78186771
4755,-46.41918148
4756,-46.25837725
4757,-46.79809214
4758,-46.46126631
4759,-46.78186771
4760,-46.41958849
4761,-46.41958849
4762,-46.73082143
4763,-46.57165169
4764,-46.39525566
4765,-46.39525566
4766,-46.31451001
4767,-46.31451001
4768,-46.27193897
4769,-46.78582973
4770,-46.83201253
4771,-46.72492334
4772,-46.53496218
4773,-46.5390255
4774,-46.53220603
4775,-46.58087495
4776,-46.58087495
4777,-46.6148617
4778,-46.64158761
4779,-46.78186771
4780,-46.23292164
4781,-46.84808989
4782,-46.31017384
4783,-46.52308508
4784,-46.30115452
4785,-46.46776948
4786,-46.66154401
4787,-46.66154401
4788,-46.90189497
4789,-46.90189497
4790,-46.33048826
4791,-46.59956376
4792,-46.59956376
4793,-46.75350062
4794,-46.74173843
4795,-46.59200132
4796,-46.62238359
4797,-45.82705315
4798,-46.61612146
4799,-46.64211164
4800,-46.72866977
4801,-46.63879558
4802,-46.54811161
4803,-46.61462196
4804,-46.39525566
4805,-46.39525566
4806,-46.67678906
4807,-46.50487647
4808,-46.6506192
4809,-46.31451001
4810,-46.58342884
4811,-46.49963479
4812,-46.28079106
4813,-46.1946855
4814,-46.65997893
4815,-46.65997893
4816,-46.91260582
4817,-46.52085781
4818,-46.64406323
4819,-46.68127742
4820,-46.78186771
4821,-46.40496552
4822,-46.59620502
4823,-46.90449436
4824,-46.78186771
4825,-46.74281702
4826,-46.75486255
4827,-46.75486255
4828,-46.56100618
4829,-46.54846086
4830,-46.53789295
4831,-46.53789295
4832,-46.58599716
4833,-46.46915438
4834,-46.60854883
4835,-46.78542704
4836,-46.49360401
4837,-46.58201665
4838,-46.55176719
4839,-46.69346068
4840,-46.69346068
4841,-46.63784448
4842,-45.82705315
4843,-46.46202146
4844,-46.43298413
4845,-46.62306961
4846,-46.62306961
4847,-46.23292164
4848,-46.95019839
4849,-46.59960977
4850,-46.43686148
4851,-46.54884341
4852,-46.59476347
4853,-46.78093355
4854,-46.68256314
4855,-46.68256314
4856,-46.6534855
4857,-46.75888731
4858,-46.50145905
4859,-46.78186771
4860,-46.6005432
4861,-46.72908697
4862,-46.31211617
4863,-46.84003891
4864,-46.80842692
4865,-46.82508306
4866,-46.78186771
4867,-46.66154401
4868,-46.76911557
4869,-46.15323431
4870,-46.53975317
4871,-46.52494957
4872,-46.56155431
4873,-46.52164554
4874,-46.75455377
4875,-46.66618238
4876,-46.75432655
4877,-46.41918148
4878,-46.93197475
4879,-46.57492003
4880,-46.49796219
4881,-46.75370115
4882,-46.61830452
4883,-46.61830452
4884,-46.71423959
4885,-46.61828026
4886,-46.7153662
4887,-46.7153662
4888,-46.7153662
4889,-46.74105715
4890,-46.61311835
4891,-46.75649127
4892,-46.28734737
4893,-46.61612146
4894,-46.49211274
4895,-46.62418378
4896,-46.648913
4897,-46.77946115
4898,-46.757794
4899,-46.42069335
4900,-46.77610894
4901,-46.73777993
4902,-46.81376148
4903,-46.7891206
4904,-46.77269197
4905,-46.79117457
4906,-46.40436452
4907,-46.59207104
4908,-46.59807655
4909,-46.59807655
4910,-46.79746202
4911,-46.78186771
4912,-46.71104089
4913,-46.35216323
4914,-46.64176767
4915,-46.62638705
4916,-46.59531367
4917,-46.50487647
4918,-46.57165169
4919,-46.57165169
4920,-46.53716676
4921,-46.53716676
4922,-46.70360317
4923,-46.53005702
4924,-46.6402803
4925,-46.7837386
4926,-46.7837386
4927,-46.21148136
4928,-46.97580354
4929,-46.84808989
4930,-46.95019839
4931,-46.56290573
4932,-46.49331021
4933,-46.78192727
4934,-46.57654821
4935,-46.66996215
4936,-46.59200132
4937,-46.58735122
4938,-46.89413966
4939,-46.18289389
4940,-46.80979695
4941,-46.84589314
4942,-46.46661814
4943,-46.80827933
4944,-46.52309454
4945,-46.50316152
4946,-46.62310645
4947,-46.59956376
4948,-46.59956376
4949,-46.65899354
4950,-46.80546492
4951,-46.93765091
4952,-46.93765091
4953,-46.313025
4954,-46.78747565
4955,-46.66942035
4956,-46.79630406
4957,-46.79630406
4958,-46.5334089
4959,-46.49963479
4960,-46.54377388
4961,-46.54377388
4962,-46.61010687
4963,-46.61010687
4964,-46.5892793
4965,-46.88962307
4966,-46.63325723
4967,-46.63325723
4968,-46.70937208
4969,-46.71369463
4970,-46.53341333
4971,-46.69851036
4972,-46.54811161
4973,-46.62530322
4974,-46.58400802
4975,-46.39525566
4976,-46.85594728
4977,-46.59620502
4978,-46.85269466
4979,-46.55176719
4980,-46.7481638
4981,-46.7481638
4982,-46.34265128
4983,-46.4368483
4984,-46.64069603
4985,-46.60860724
4986,-46.60860724
4987,-46.34827663
4988,-46.88940191
4989,-46.79848743
4990,-46.40577847
4991,-46.40577847
4992,-46.45965086
4993,-46.45965086
4994,-46.76360114
4995,-46.30655574
4996,-46.79674959
4997,-46.63327747
4998,-46.64314302
4999,-46.64314302
5000,-46.53798524
5001,-46.51175392
5002,-46.78186771
5003,-46.68326837
5004,-46.48113368
5005,-46.63784448
5006,-46.78093355
5007,-46.68256314
5008,-46.39913896
5009,-46.74696671
5010,-46.58597749
5011,-46.64498003
5012,-46.46658736
5013,-46.46658736
5014,-46.56239948
5015,-45.82705315
5016,-46.79439219
5017,-46.83763072
5018,-46.67049911
5019,-46.54911801
5020,-46.30554095
5021,-47.03763624
5022,-46.82804937
5023,-46.87263364
5024,-46.50145905
5025,-46.46917618
5026,-46.46917618
5027,-46.6506192
5028,-46.52085781
5029,-46.64406323
5030,-46.70937208
5031,-46.40302912
5032,-46.40302912
5033,-46.41540145
5034,-46.15983219
5035,-46.93564217
5036,-46.35339293
5037,-46.57657524
5038,-46.51126117
5039,-46.68241812
5040,-46.55311149
5041,-46.78778906
5042,-46.29010294
5043,-46.55176719
5044,-46.31535827
5045,-46.31535827
5046,-46.77046112
5047,-46.66701204
5048,-46.83064923
5049,-46.83064923
5050,-46.90402396
5051,-46.79821962
5052,-46.28818514
5053,-46.8240015
5054,-46.7891206
5055,-46.56100618
5056,-46.57378637
5057,-46.45352665
5058,-46.55176719
5059,-46.64773323
5060,-46.39913896
5061,-46.39913896
5062,-46.39800961
5063,-46.57165169
5064,-46.87263364
5065,-46.69127682
5066,-46.46289754
5067,-46.72908697
5068,-46.25011917
5069,-46.79756845
5070,-46.97580354
5071,-46.84808989
5072,-46.57378637
5073,-46.72137565
5074,-46.78937615
5075,-46.89765413
5076,-46.79756845
5077,-46.7440901
5078,-46.76077637
5079,-46.61074343
5080,-46.61723848
5081,-46.92505713
5082,-46.46126631
5083,-46.66618238
5084,-46.40667141
5085,-46.23286065
5086,-46.58953143
5087,-46.46915438
5088,-46.60854883
5089,-46.78542704
5090,-46.49360401
5091,-46.49360401
5092,-46.58201665
5093,-46.59009629
5094,-46.61311835
5095,-46.69594958
5096,-46.53879183
5097,-46.33928871
5098,-46.6635967
5099,-46.50128461
5100,-46.59476347
5101,-46.28398558
5102,-46.70360317
5103,-46.4499283
5104,-46.72561127
5105,-46.89355581
5106,-46.66618238
5107,-46.75432655
5108,-46.81190236
5109,-46.81190236
5110,-46.78186771
5111,-46.32545355
5112,-46.32545355
5113,-46.8057217
5114,-46.53915341
5115,-45.96350265
5116,-46.50316152
5117,-46.62310645
5118,-46.87496453
5119,-46.78900311
5120,-46.44390371
5121,-46.61612146
5122,-46.64211164
5123,-46.28473906
5124,-46.32545355
5125,-46.78186771
5126,-46.80771587
5127,-46.53915341
5128,-46.57571647
5129,-46.57571647
5130,-46.62418378
5131,-46.61351781
5132,-46.61351781
5133,-46.61351781
5134,-46.59604474
5135,-46.30720796
5136,-46.68930918
5137,-46.75829838
5138,-46.60975154
5139,-46.9012157
5140,-46.7153662
5141,-46.78206199
5142,-46.35747813
5143,-46.9012157
5144,-46.9012157
5145,-46.49744385
5146,-46.7611595
5147,-46.83972413
5148,-46.79217598
5149,-46.79217598
5150,-46.68451636
5151,-46.70937208
5152,-46.40916268
5153,-46.64521707
5154,-46.64521707
5155,-46.65319051
5156,-46.42069335
5157,-46.44352819
5158,-46.3358885
5159,-46.76872739
5160,-46.85348802
5161,-46.63107948
5162,-46.74571194
5163,-46.64716488
5164,-46.53462991
5165,-46.48475847
5166,-46.35216323
5167,-46.64176767
5168,-46.7692939
5169,-46.29010294
5170,-46.81978826
5171,-46.39913896
5172,-46.8065857
5173,-46.77610894
5174,-46.7480938
5175,-46.54821378
5176,-46.54821378
5177,-46.40646525
5178,-46.58735122
5179,-46.75104206
5180,-46.78186771
5181,-46.67091641
5182,-46.7776939
5183,-46.7776939
5184,-46.65594004
5185,-46.79339861
5186,-46.79785215
5187,-46.71962068
5188,-46.78186771
5189,-46.78186771
5190,-46.69851036
5191,-46.84589314
5192,-46.50047357
5193,-46.59974496
5194,-46.71369463
5195,-46.62345364
5196,-46.58629509
5197,-46.79117457
5198,-46.58302428
5199,-46.46015053
5200,-46.60828006
5201,-46.80546492
5202,-46.93765091
5203,-46.72137565
5204,-46.46289754
5205,-46.5572703
5206,-46.69873109
5207,-46.91929309
5208,-46.32402401
5209,-46.78186771
5210,-46.60860641
5211,-46.59766846
5212,-46.59766846
5213,-46.69851036
5214,-46.5572703
5215,-46.89765413
5216,-46.89765413
5217,-46.89765413
5218,-46.88936476
5219,-46.50330288
5220,-46.78459113
5221,-46.68241812
5222,-46.52360737
5223,-46.52032692
5224,-46.3356725
5225,-46.36812461
5226,-46.5461023
5227,-46.72168326
5228,-46.59410206
5229,-46.82130865
5230,-46.78186771
5231,-46.4680365
5232,-46.65337214
5233,-46.83064923
5234,-46.83064923
5235,-46.28818514
5236,-46.28818514
5237,-46.28818514
5238,-46.79808321
5239,-46.79808321
5240,-46.64388215
5241,-46.64388215
5242,-46.64388215
5243,-46.62429338
5244,-46.62429338
5245,-46.63327747
5246,-46.30120376
5247,-46.28473906
5248,-46.40667141
5249,-46.51404781
5250,-46.64314302
5251,-46.64314302
5252,-46.61774419
5253,-46.45032535
5254,-46.51864407
5255,-46.34827663
5256,-46.48294663
5257,-46.6212677
5258,-46.37794944
5259,-46.56822656
5260,-46.56822656
5261,-46.72331136
5262,-46.57492003
5263,-46.40302912
5264,-46.93564217
5265,-46.35339293
5266,-46.49371877
5267,-46.78186771
5268,-46.78186771
5269,-46.84897942
5270,-46.84897942
5271,-46.81626715
5272,-46.75370115
5273,-46.71222404
5274,-46.49211274
5275,-46.30115452
5276,-46.5067936
5277,-46.65447551
5278,-46.49925648
5279,-46.3449226
5280,-46.66311023
5281,-46.55311149
5282,-46.78186771
5283,-46.62479188
5284,-46.58953143
5285,-46.60721426
5286,-46.60721426
5287,-46.55054918
5288,-46.44078466
5289,-46.4101369
5290,-46.83567839
5291,-46.84865794
5292,-46.33928871
5293,-46.48485958
5294,-46.48485958
5295,-46.65319051
5296,-46.63879558
5297,-46.74696671
5298,-46.757794
5299,-46.42069335
5300,-46.77610894
5301,-46.77610894
5302,-46.41437144
5303,-46.73648339
5304,-46.73648339
5305,-46.59145739
5306,-46.68630551
5307,-46.52360737
5308,-46.28254206
5309,-46.89725648
5310,-46.83817363
5311,-46.77097624
5312,-46.42632283
5313,-46.75847878
5314,-46.56822656
5315,-46.74854774
5316,-46.51528644
5317,-46.51528644
5318,-46.6321439
5319,-46.65399409
5320,-46.41183762
5321,-46.55754216
5322,-46.55754216
5323,-46.50680092
5324,-46.59604474
5325,-46.2843274
5326,-46.15227724
5327,-46.15227724
5328,-46.58597749
5329,-46.44390371
5330,-46.46565243
5331,-46.93543922
5332,-46.64176767
5333,-46.48902751
5334,-46.6190537
5335,-46.49331021
5336,-46.29024203
5337,-46.49258651
5338,-46.62107395
5339,-46.34774904
5340,-46.92505713
5341,-46.59476347
5342,-46.81190236
5343,-46.81190236
5344,-46.78186771
5345,-46.78186771
5346,-46.78186771
5347,-46.78186771
5348,-46.54846086
5349,-46.54846086
5350,-46.89559345
5351,-46.57916804
5352,-46.64058297
5353,-46.80546492
5354,-46.63168964
5355,-46.62320104
5356,-46.62320104
5357,-46.58599716
5358,-46.67143663
5359,-46.46202146
5360,-46.46720625
5361,-46.6267159
5362,-46.4659536
5363,-46.4659536
5364,-46.87958185
5365,-46.87958185
5366,-46.6137473
5367,-46.50064428
5368,-46.31197906
5369,-46.31197906
5370,-46.69594958
5371,-46.61880824
5372,-46.68963016
5373,-46.71297105
5374,-46.83503367
5375,-46.6058437
5376,-46.29840286
5377,-46.72471708
5378,-46.86418217
5379,-46.76944679
5380,-46.78186771
5381,-46.69851036
5382,-46.56780302
5383,-46.63605346
5384,-46.55561944
5385,-46.67021077
5386,-46.61360446
5387,-46.46656399
5388,-46.46656399
5389,-46.73980252
5390,-46.78186771
5391,-46.73777993
5392,-46.7613444
5393,-46.79960878
5394,-46.81564702
5395,-46.93442651
5396,-46.51718312
5397,-46.51718312
5398,-46.34774904
5399,-46.91929309
5400,-46.59304979
5401,-46.59304979
5402,-46.78186771
5403,-46.51597283
5404,-46.46848713
5405,-46.50994579
5406,-46.78186771
5407,-46.78186771
5408,-46.62574848
5409,-46.62574848
5410,-46.61774419
5411,-46.72953811
5412,-46.34774904
5413,-46.30720796
5414,-46.95450674
5415,-46.90304389
5416,-46.56135573
5417,-46.48315027
5418,-46.48315027
5419,-46.79284101
5420,-46.65645843
5421,-46.69403568
5422,-46.59611748
5423,-46.29672535
5424,-46.80333736
5425,-46.47539821
5426,-46.35343092
5427,-46.51864407
5428,-46.78186771
5429,-46.57738176
5430,-46.68930918
5431,-46.78673689
5432,-46.7837386
5433,-46.7837386
5434,-46.70007959
5435,-46.46953206
5436,-46.57646331
5437,-46.59207104
5438,-46.65165061
5439,-46.65165061
5440,-46.55311149
5441,-46.79166612
5442,-46.43446797
5443,-46.53005702
5444,-46.80827933
5445,-46.10952575
5446,-46.80662548
5447,-46.65586659
5448,-46.69556453
5449,-46.52360737
5450,-46.28254206
5451,-46.83064923
5452,-46.83064923
5453,-46.74978058
5454,-46.40646525
5455,-46.60157401
5456,-46.5892793
5457,-46.54811161
5458,-46.61462196
5459,-46.58400802
5460,-46.46356124
5461,-46.53170386
5462,-46.57590088
5463,-46.47200771
5464,-46.47200771
5465,-46.67091641
5466,-46.67091641
5467,-46.53005702
5468,-46.6402803
5469,-46.46776948
5470,-46.89413966
5471,-46.80979695
5472,-46.8056452
5473,-46.69127682
5474,-46.72331136
5475,-46.75672938
5476,-46.75672938
5477,-46.55095936
5478,-46.55095936
5479,-46.7776939
5480,-46.7776939
5481,-46.41648192
5482,-46.59139153
5483,-46.36028198
5484,-46.36028198
5485,-46.80979695
5486,-46.80979695
5487,-46.67004318
5488,-46.85754747
5489,-46.59646917
5490,-46.62530322
5491,-46.78186771
5492,-46.67004318
5493,-46.72168326
5494,-46.6258123
5495,-46.69873109
5496,-46.69873109
5497,-46.69873109
5498,-46.79206629
5499,-46.40676211
5500,-46.68869081
5501,-46.39525566
5502,-46.39525566
5503,-46.40839125
5504,-46.60281861
5505,-46.72284039
5506,-46.43568181
5507,-46.78186771
5508,-46.39525566
5509,-46.39525566
5510,-46.39525566
5511,-46.56853349
5512,-46.27193897
5513,-46.34265128
5514,-46.22319141
5515,-46.40910032
5516,-46.62107395
5517,-45.49757453
5518,-46.89276526
5519,-46.89276526
5520,-46.80294982
5521,-46.81821743
5522,-46.78186771
5523,-46.75951927
5524,-46.75951927
5525,-46.78186771
5526,-46.79113291
5527,-46.78186771
5528,-46.78186771
5529,-46.78186771
5530,-46.66596704
5531,-46.58953143
5532,-46.53879183
5533,-46.29840286
5534,-46.64158761
5535,-46.75671041
5536,-46.85594728
5537,-46.77737216
5538,-46.33418196
5539,-46.29298399
5540,-46.78406662
5541,-46.56041576
5542,-46.74947314
5543,-46.80350557
5544,-46.80350557
5545,-46.65154117
5546,-46.60860724
5547,-46.91971962
5548,-46.91971962
5549,-46.68906188
5550,-46.51404781
5551,-46.65210305
5552,-46.65210305
5553,-46.84685159
5554,-46.84685159
5555,-46.89725648
5556,-46.79480035
5557,-46.78900311
5558,-46.66772449
5559,-46.88356998
5560,-46.81660856
5561,-46.51737996
5562,-46.79480035
5563,-46.62107395
5564,-45.49757453
5565,-46.81821743
5566,-46.85455607
5567,-46.86475562
5568,-46.59804343
5569,-46.59804343
5570,-46.34827663
5571,-46.53798524
5572,-46.53798524
5573,-46.53798524
5574,-46.5044326
5575,-46.65447551
5576,-46.7942774
5577,-46.87958185
5578,-46.60976762
5579,-46.7499461
5580,-46.64058297
5581,-46.69824247
5582,-46.71532794
5583,-46.34774904
5584,-45.92160225
5585,-46.72422691
5586,-46.72679855
5587,-46.72679855
5588,-46.50945492
5589,-46.58597749
5590,-46.41857227
5591,-46.27155753
5592,-46.60008858
5593,-46.46356124
5594,-46.57999068
5595,-46.56853349
5596,-46.36879126
5597,-46.7611595
5598,-47.10950112
5599,-46.79960878
5600,-46.89232716
5601,-46.72083858
5602,-46.3155381
5603,-46.11383553
5604,-46.7972798
5605,-46.48475847
5606,-46.63168964
5607,-46.67091641
5608,-46.65594004
5609,-46.38213857
5610,-46.81376148
5611,-46.7891206
5612,-46.65519254
5613,-46.62345364
5614,-46.62345364
5615,-46.7351811
5616,-46.69403568
5617,-46.59611748
5618,-46.34774904
5619,-46.40436452
5620,-46.59624383
5621,-46.59624383
5622,-46.58302428
5623,-46.6137473
5624,-46.29599491
5625,-46.32733286
5626,-46.83503367
5627,-46.9402579
5628,-46.9402579
5629,-46.84261574
5630,-46.56802553
5631,-46.39494985
5632,-46.53716676
5633,-46.72492334
5634,-46.70525137
5635,-46.84261574
5636,-46.73980252
5637,-46.73980252
5638,-46.6258123
5639,-46.75518372
5640,-46.57654821
5641,-46.51811251
5642,-46.66154401
5643,-46.54303203
5644,-46.7461855
5645,-46.92357961
5646,-46.79164516
5647,-46.79485934
5648,-46.5679887
5649,-46.57590088
5650,-46.46766314
5651,-46.18305924
5652,-46.91699788
5653,-46.33644319
5654,-46.72953811
5655,-46.43568181
5656,-46.43568181
5657,-46.79485934
5658,-46.5679887
5659,-46.53170386
5660,-46.57929008
5661,-46.66596704
5662,-46.66596704
5663,-46.73581629
5664,-46.46766314
5665,-46.55191258
5666,-46.61311835
5667,-46.28734737
5668,-46.61612146
5669,-46.40998765
5670,-46.47200771
5671,-46.61612146
5672,-46.78186771
5673,-46.78186771
5674,-46.73980252
5675,-46.80333736
5676,-46.78186771
5677,-46.47539821
5678,-46.7613444
5679,-46.6774312
5680,-46.78582973
5681,-46.78406662
5682,-46.75938693
5683,-46.55191258
5684,-46.24618218
5685,-47.03067085
5686,-46.77065254
5687,-46.18283408
5688,-46.68326837
5689,-46.89537416
5690,-46.33048826
5691,-46.62449909
5692,-46.60281861
5693,-46.83817363
5694,-46.77097624
5695,-46.84518143
5696,-46.78186771
5697,-46.53005702
5698,-46.40910032
